Nr;Entity A;Entity B;Label
3544;282809;C0403553;1
3545;7015;C1333991;0
3546;23530;C0376358;0
3547;1535;C0345967;0
3548;79722;C2239176;0
3549;1297;C4707243;1
3550;7222;C0037889;0
3551;1230;C4721508;0
3552;6232;C4479428;1
3553;80199;C3891448;1
3554;3553;C0006142;1
3555;9149;C1140680;1
3556;2100;C0751291;1
3557;5376;C0342637;0
3558;9181;C3281201;0
3559;4204;C0403553;0
3560;7048;C4707243;1
3561;367;C0574084;0
3562;9180;C0009324;0
3563;3593;C0009324;1
3564;2263;C0391826;1
3565;4023;C0028754;1
3566;2776;C0340803;1
3567;115948;C0031511;0
3568;5498;C1531647;0
3569;582;C0036341;0
3570;4522;C0152426;1
3571;5336;C0409818;1
3572;841;C0036391;0
3573;25939;C4707243;0
3574;5148;C3494522;0
3575;404672;C2239176;0
3576;4041;C0009402;0
3577;3690;C0038454;1
3578;22978;C4721952;0
3579;27152;C3887645;0
3580;207;C3151304;0
3581;7399;C0035334;1
3582;161497;C2751811;1
3583;174;C0152426;0
3584;183;C0085580;1
3585;990;C0152423;1
3586;9378;C0007131;0
3587;4117;C0035334;1
3588;999;C0004352;0
3589;3356;C0035334;0
3590;102;C0011860;0
3591;30813;C0024439;1
3592;2693;C4539811;0
3593;22926;C3808988;0
3594;7512;C4554007;0
3595;84892;C2239176;0
3596;4233;C0004114;1
3597;147138;C1704380;0
3598;23732;C0032897;0
3599;6513;C0345967;1
3600;326;C4721509;0
3601;56246;C4049714;1
3602;5894;C0038644;0
3603;56992;C2239176;1
3604;8289;C0041409;0
3605;146057;C0752123;1
3606;10683;C0752125;0
3607;6886;C1868675;0
3608;79848;C1876165;0
3609;5034;C0017921;0
3610;4723;C1708349;1
3611;1832;C1864900;0
3612;6622;C0002874;0
3613;3082;C0027819;1
3614;10083;C1848604;1
3615;1719;C0027708;0
3616;274;C0410207;1
3617;26053;C0011860;1
3618;7148;C1848172;0
3619;112609;C0028754;1
3620;775;C0002895;1
3621;6925;C0028754;0
3622;8036;C0028326;1
3623;10370;C0546264;0
3624;582;C0028754;1
3625;1131;C1851101;0
3626;1730;C1851124;0
3627;23426;C0152423;1
3628;2625;C4722327;0
3629;5426;C0699791;1
3630;91137;C1862939;0
3631;8289;C1510586;0
3632;7512;C0085215;1
3633;2779;C4041558;1
3634;5728;C0036341;0
3635;10735;C0003873;0
3636;4609;C1621958;1
3637;348;C0002395;1
3638;1145;C0270851;0
3639;25788;C2931822;0
3640;5295;C4721444;1
3641;7424;C0006142;1
3642;2934;C0036341;1
3643;8864;C0023473;1
3644;5317;C1510586;0
3645;7020;C0752124;0
3646;26047;C0917713;0
3647;2161;C0796033;0
3648;5324;C0206698;0
3649;79867;C3836857;1
3650;594;C1621920;1
3651;5468;C0276496;1
3652;6347;C0026764;1
3653;65217;C0376358;0
3654;59;C0162872;1
3655;3791;C0013366;1
3656;6469;C0266484;1
3657;1285;C0403440;1
3658;1019;C1708349;1
3659;4117;C0752125;0
3660;4763;C0023467;1
3661;1200;C1876165;0
3662;9401;C0032339;1
3663;1028;C0006142;0
3664;81562;C0036341;1
3665;1906;C0393598;0
3666;673;C3645536;0
3667;617;C2931891;1
3668;6774;C1168401;1
3669;673;C0036341;0
3670;4790;C0279626;0
3671;27089;C1850598;1
3672;2253;C4551952;0
3673;2099;C0006142;0
3674;6347;C1859972;0
3675;56623;C4551720;1
3676;5373;C0009402;1
3677;64327;C0376358;0
3678;783;C4551804;1
3679;7039;C0009402;0
3680;23405;C0027708;1
3681;7273;C1140680;0
3682;57190;C3714941;0
3683;8572;C0008924;0
3684;23250;C4721952;1
3685;1050;C3463824;1
3686;6010;C1720861;0
3687;2153;C1260899;0
3688;6440;C4721509;1
3689;5657;C0023473;1
3690;4353;C1850598;0
3691;4311;C1850600;0
3692;23765;C4310803;1
3693;55129;C2239176;0
3694;1020;C0036341;1
3695;146057;C0376358;0
3696;55906;C0086649;0
3697;8312;C1842884;1
3698;3868;C0751276;0
3699;25939;C2239176;0
3700;4722;C1850598;1
3701;545;C0476089;1
3702;6712;C0037221;0
3703;57107;C0036341;0
3704;7046;C0152423;0
3705;2056;C0023264;0
3706;4478;C1857809;0
3707;2916;C3501844;0
3708;207;C0376358;1
3709;240;C0036341;0
3710;285203;C4551482;1
3711;5781;C0175704;1
3712;208;C0543859;0
3713;2065;C0036341;1
3714;1136;C0751884;0
3715;2146;C0087031;0
3716;84818;C0340803;1
3717;2936;C0543859;1
3718;27232;C0079301;0
3719;148789;C0340485;0
3720;1848;C2239176;0
3721;79867;C0276496;0
3722;4968;C0152013;1
3723;2177;C0023467;1
3724;54538;C1708349;0
3725;4851;C4551482;1
3726;2893;C0036341;1
3727;6507;C0022283;0
3728;9935;C0004352;0
3729;5376;C0152013;0
3730;124590;C1568247;1
3731;54902;C0376358;0
3732;403;C1850598;0
3733;79738;C1140680;0
3734;8842;C0279702;0
3735;7157;C1859972;1
3736;7169;C0152423;0
3737;183;C0032914;1
3738;6134;C0004352;1
3739;4864;C0220756;1
3740;6716;C0036341;1
3741;2254;C0345967;1
3742;55670;C0343068;0
3743;2202;C4048328;0
3744;538;C0026654;1
3745;5971;C0035334;0
3746;10319;C1510586;1
3747;100134444;C0036341;0
3748;1788;C3501846;0
3749;2147;C4551720;0
3750;10491;C1861185;0
3751;57465;C0028754;0
3752;2554;C1862941;1
3753;4313;C0007131;0
3754;5591;C0376358;1
3755;9181;C0025237;0
3756;6532;C2931891;0
3757;2324;C0039685;1
3758;3481;C0036341;1
3759;5290;C0043459;0
3760;9244;C1853198;1
3761;5243;C1850555;0
3762;5444;C0376358;1
3763;7372;C2239176;1
3764;1889;C0011860;1
3765;147912;C0023467;0
3766;6329;C0270959;1
3767;672;C0235974;1
3768;6657;C4310703;0
3769;2253;C0008924;1
3770;659;C0149931;0
3771;5605;C1842475;0
3772;22926;C0035334;1
3773;223117;C4722330;0
3774;4308;C4041558;1
3775;811;C3463824;1
3776;5290;C0752122;0
3777;1297;C3279941;1
3778;1141;C0007131;0
3779;4000;C0152013;1
3780;4719;C0010278;0
3781;3630;C0002395;1
3782;10736;C1862939;1
3783;2033;C0008312;0
3784;1947;C0028754;1
3785;3054;C0345904;1
3786;7249;C0403553;0
3787;2099;C0524620;0
3788;1349;C0036341;0
3789;4292;C0376358;1
3790;7167;C0279626;1
3791;2332;C0751157;1
3792;6608;C0025149;1
3793;58;C1834558;1
3794;1956;C0406811;0
3795;27232;C3151058;1
3796;775;C0023467;0
3797;10459;C0029458;0
3798;7132;C0265535;0
3799;3566;C1840253;1
3800;778;C0027708;0
3801;9657;C4551979;1
3802;9759;C0345967;1
3803;182;C1857761;1
3804;4313;C0006142;1
3805;7046;C0003873;0
3806;4915;C0752347;1
3807;1956;C0276496;0
3808;1947;C0007959;0
3809;199857;C0751884;1
3810;9085;C1839071;1
3811;7468;C0376358;0
3812;4548;C0265535;0
3813;55739;C4552072;0
3814;9719;C0265260;0
3815;351;C0038644;0
3816;53335;C0036341;1
3817;23530;C3463824;0
3818;5468;C0011860;1
3819;11200;C1708349;1
3820;8148;C4551478;0
3821;256764;C1704380;1
3822;3785;C2239176;0
3823;6926;C3178806;0
3824;60;C0004352;0
3825;6261;C0006142;0
3826;25788;C4721532;1
3827;6892;C0036341;1
3828;4311;C1837552;0
3829;7276;C1848172;0
3830;3166;C0079770;0
3831;3845;C0023467;1
3832;1200;C0028754;0
3833;7941;C0751291;0
3834;7535;C2700553;1
3835;59341;C0432272;1
3836;2778;C1333990;0
3837;2263;C0004352;0
3838;340719;C0345967;1
3839;3265;C0003873;0
3840;63894;C3150672;1
3841;5080;C4707243;0
3842;3777;C1840560;0
3843;7436;C4551552;1
3844;7471;C0029459;1
3845;1674;C1864900;0
3846;4842;C2931689;0
3847;2670;C0751156;0
3848;1146;C0006142;0
3849;6223;C0036341;0
3850;1290;C4707243;1
3851;196;C0376358;1
3852;1605;C0410174;1
3853;3949;C1704417;1
3854;2625;C0018203;0
3855;4705;C1850598;1
3856;7852;C0087031;1
3857;23133;C0008924;1
3858;1356;C0004352;1
3859;80144;C0152423;1
3860;3791;C0432272;1
3861;7827;C0241908;1
3862;120227;C0042170;1
3863;2737;C0342418;1
3864;5663;C1449563;1
3865;5236;C0009402;1
3866;56270;C0265234;0
3867;1906;C0087031;0
3868;27241;C0342637;0
3869;2059;C3892050;1
3870;3479;C3837958;1
3871;7042;C0162872;1
3872;1282;C0751337;0
3873;64241;C0238288;0
3874;54982;C1834207;1
3875;6597;C2936783;1
3876;7840;C0009402;0
3877;274;C0410203;1
3878;5648;C1260899;0
3879;3777;C1969343;1
3880;9948;C0029459;1
3881;10397;C0006142;1
3882;472;C0376358;1
3883;1063;C0751083;0
3884;3480;C0476089;1
3885;1806;C0265338;0
3886;8701;C2931122;0
3887;3952;C0206698;0
3888;25828;C4225200;1
3889;7018;C0152013;1
3890;9775;C1854274;0
3891;2334;C0376358;0
3892;1419;C1855369;0
3893;8701;C4552030;1
3894;240;C0949658;0
3895;145226;C4041558;0
3896;91147;C4540040;0
3897;1374;C0006142;1
3898;1806;C1708349;1
3899;51129;C0006142;1
3900;4851;C0026764;0
3901;4609;C0029463;1
3902;5914;C0006142;1
3903;7157;C1168401;1
3904;3717;C0015625;0
3905;10735;C0004352;0
3906;650;C1168401;0
3907;57572;C3280182;1
3908;57410;C0019202;0
3909;498;C0002395;1
3910;4353;C0002395;1
3911;23562;C3888090;0
3912;1441;C0023473;1
3913;6854;C1866040;0
3914;2274;C0006142;1
3915;5429;C0004352;0
3916;4054;C0276496;0
3917;3815;C0006142;1
3918;9464;C0024790;0
3919;11274;C3489725;1
3920;6853;C0265219;0
3921;1184;C0342418;0
3922;54790;C0376358;1
3923;84892;C3278155;0
3924;57468;C0376358;0
3925;650;C0006142;1
3926;894;C3550234;0
3927;5792;C0001973;0
3928;773;C2751083;0
3929;5295;C0087031;0
3930;64218;C0027819;0
3931;60;C2749561;0
3932;1588;C0004352;1
3933;55145;C0393598;1
3934;55605;C0149925;1
3935;4968;C4310657;0
3936;54862;C0002395;0
3937;1161;C0036341;0
3938;629;C0024141;1
3939;7248;C1856448;0
3940;4744;C0023264;0
3941;672;C0175683;0
3942;4609;C1140680;1
3943;23095;C0027819;1
3944;2189;C0345967;0
3945;8313;C3808553;0
3946;4351;C4317224;1
3947;3852;C0005684;0
3948;5371;C1864849;0
3949;8204;C0238198;0
3950;51816;C2677079;0
3951;6101;C0035334;1
3952;1825;C0006142;1
3953;7137;C4551720;0
3954;4524;C1568248;0
3955;1956;C0035334;0
3956;1956;C2239176;1
3957;4705;C2931891;1
3958;55779;C4539824;1
3959;2321;C0025237;1
3960;4851;C1140680;0
3961;5290;C0265338;0
3962;2177;C0265219;1
3963;790;C0028754;0
3964;7084;C3501891;1
3965;9863;C0037769;1
3966;5605;C0041409;1
3967;1890;C2749864;1
3968;285175;C1510586;1
3969;23765;C4693848;0
3970;1512;C0270912;0
3971;1441;C0752122;0
3972;857;C4552079;0
3973;2153;C0013080;0
3974;19;C2936783;0
3975;84876;C3645536;1
3976;55165;C2239176;1
3977;57731;C4479603;1
3978;2643;C4749033;0
3979;57539;C0036069;1
3980;5376;C0007959;1
3981;4609;C4721444;1
3982;7547;C0344490;1
3983;10804;C0282160;1
3984;50964;C0025237;1
3985;8462;C0036069;0
3986;5604;C1275081;0
3987;83861;C1449563;0
3988;2064;C1449842;0
3989;4704;C1850597;1
3990;5245;C0028754;0
3991;57379;C1720958;1
3992;259266;C2239176;1
3993;8216;C0175704;1
3994;5889;C0003873;0
3995;5885;C0476089;1
3996;3852;C0087031;0
3997;6427;C4551863;1
3998;7249;C0279702;1
3999;3852;C1708349;0
4000;84905;C0752120;0
4001;144245;C0024141;0
4002;1244;C1168401;1
4003;158326;C4551902;1
4004;695;C1563719;0
4005;6696;C1858991;1
4006;1482;C0154682;0
4007;1956;C3280240;0
4008;10587;C0376358;1
4009;3782;C0036341;1
4010;3858;C4551902;0
4011;916;C0282528;0
4012;10559;C0019025;0
4013;55212;C0028754;1
4014;2353;C1847720;0
4015;11315;C0029459;1
4016;1909;C4551961;0
4017;84225;C4014454;1
4018;324;C0005684;0
4019;80184;C1857821;1
4020;5781;C0004352;0
4021;4524;C1860861;0
4022;2052;C1263858;0
4023;4780;C2239176;1
4024;10891;C0038454;0
4025;1548;C0023473;0
4026;1909;C1140680;1
4027;6103;C3151784;1
4028;4998;C1708349;0
4029;1496;C1859773;0
4030;145226;C0035334;1
4031;7248;C2748568;0
4032;1621;C1862941;0
4033;4208;C1856797;0
4034;22891;C0006142;1
4035;3784;C0279702;0
4036;8243;C0023487;1
4037;1832;C4721508;1
4038;1284;C4551998;1
4039;3458;C1527231;1
4040;7043;C2697932;1
4041;7037;C0079770;1
4042;4609;C2751306;1
4043;79796;C3808184;0
4044;7516;C0006142;1
4045;5002;C0001973;1
4046;4318;C2751322;1
4047;3814;C1708349;1
4048;145873;C0752123;0
4049;51750;C4721952;1
4050;1718;C1510586;1
4051;488;C0036341;1
4052;2052;C0024117;1
4053;7852;C0028754;0
4054;4437;C0036341;0
4055;23426;C4551480;1
4056;2122;C1140680;1
4057;471;C0029456;1
4058;355;C0011854;0
4059;7341;C0008924;1
4060;8314;C0030421;1
4061;9469;C0013366;1
4062;4214;C0006142;1
4063;6905;C4316787;1
4064;158326;C0002395;0
4065;7157;C0345967;1
4066;6792;C0751122;0
4067;1201;C1834207;1
4068;3845;C3463824;1
4069;10815;C1956097;1
4070;378884;C0751781;1
4071;10715;C3551915;0
4072;2492;C3494162;1
4073;9969;C1263846;1
4074;1641;C0022521;0
4075;2664;C3489724;0
4076;728294;C0001973;0
4077;4851;C0345050;1
4078;1146;C4693472;0
4079;6138;C3809888;1
4080;2332;C0410203;0
4081;3952;C0010346;1
4082;6774;C0376329;0
4083;9719;C0432272;1
4084;4318;C1861172;0
4085;10452;C0152013;1
4086;675;C1708349;0
4087;10019;C3463824;1
4088;7169;C0265261;1
4089;473;C0006142;0
4090;6774;C0010346;1
4091;9227;C1837873;1
4092;22995;C1858516;1
4093;6556;C0024796;0
4094;291;C0949658;1
4095;9860;C0236175;0
4096;1836;C0152423;0
4097;5921;C0041409;0
4098;547;C3280168;1
4099;5922;C0023467;0
4100;201163;C1708349;0
4101;6529;C0543859;1
4102;4853;C3837958;0
4103;659;C2931891;0
4104;2065;C0152426;0
4105;57055;C0001973;0
4106;3482;C0751781;0
4107;2299;C0271829;1
4108;23479;C1850718;1
4109;207;C2713442;1
4110;81620;C0152423;1
4111;11154;C0393702;0
4112;5880;C0349639;1
4113;5245;C0152423;0
4114;3248;C0376358;1
4115;5375;C0036341;1
4116;1893;C0752125;0
4117;2353;C0087031;1
4118;80207;C0009402;0
4119;3757;C1142166;1
4120;10370;C3280783;1
4121;3162;C1835817;0
4122;4720;C0023264;1
4123;2737;C0238198;1
4124;64419;C3645536;1
4125;440193;C0345904;0
4126;80184;C0027819;0
4127;64241;C1969115;1
4128;27019;C4317124;1
4129;5158;C1859049;0
4130;4000;C1563706;0
4131;2200;C1869114;1
4132;5781;C1850600;0
4133;2260;C2931196;1
4134;4868;C0011860;0
4135;7020;C4551702;1
4136;137392;C0008924;0
4137;8214;C0345904;0
4138;4869;C0152013;1
4139;4038;C0009324;0
4140;50945;C0008924;1
4141;9152;C0376358;0
4142;3458;C0038325;1
4143;84466;C0036341;1
4144;729920;C1836373;1
4145;9817;C0008312;1
4146;4948;C0268497;1
4147;2184;C0036341;0
4148;8913;C1855115;0
4149;55605;C0235833;0
4150;1286;C0403440;1
4151;4982;C0029456;1
4152;3586;C3837958;1
4153;63976;C0023264;0
4154;7403;C0005684;1
4155;79641;C1510586;1
4156;23474;C0023264;1
4157;1639;C1862941;1
4158;9719;C0025237;1
4159;9915;C0025237;0
4160;3857;C2936837;1
4161;54567;C2931779;1
4162;340419;C0008924;1
4163;4594;C0028754;1
4164;6532;C4310809;0
4165;1281;C0038454;1
4166;55733;C3179349;1
4167;1591;C4721509;0
4168;84665;C0023467;0
4169;1548;C2239176;0
4170;1441;C0023467;1
4171;5444;C0524620;1
4172;5468;C0268251;0
4173;775;C0036341;1
4174;641;C0023467;1
4175;4627;C0008924;0
4176;8803;C0002874;0
4177;4953;C0009402;1
4178;23028;C0007131;1
4179;84314;C2700553;0
4180;117155;C2751811;1
4181;338;C1961102;0
4182;23189;C1621958;0
4183;3481;C3280240;0
4184;7476;C1140680;1
4185;3161;C0023473;1
4186;26160;C0238198;1
4187;2067;C3887949;0
4188;6899;C0265534;0
4189;8242;C0004352;1
4190;6335;C2713442;0
4191;1028;C0036341;1
4192;6716;C2931779;0
4193;3845;C0152423;0
4194;2729;C0036341;1
4195;54796;C0398788;0
4196;1287;C4707243;1
4197;94;C0011860;0
4198;84282;C3150928;1
4199;2717;C0026654;1
4200;158326;C0030044;1
4201;7043;C1836635;1
4202;6324;C1142166;1
4203;324;C0751291;1
4204;81608;C0009402;0
4205;356;C1846545;1
4206;8701;C0022650;0
4207;23476;C2751306;1
4208;2898;C0152013;0
4209;7516;C0149925;0
4210;811;C0028754;0
4211;10370;C1850600;0
4212;2668;C0020179;1
4213;2033;C0276496;0
4214;51428;C0023473;1
4215;51082;C0242387;1
4216;3778;C0279702;1
4217;51604;C3809369;1
4218;6224;C1112155;1
4219;8803;C1850600;1
4220;2353;C3889474;0
4221;1950;C0279702;0
4222;5328;C1449842;0
4223;2774;C0149931;0
4224;4286;C0476089;0
4225;5158;C0035334;1
4226;2693;C0001973;1
4227;60529;C4310769;0
4228;3586;C0751884;0
4229;4043;C3809482;1
4230;4023;C0036341;1
4231;4803;C0004352;0
4232;10555;C0038454;0
4233;5728;C4551479;0
4234;9993;C0175704;0
4235;915;C3809299;0
4236;6655;C0587248;1
4237;158326;C2931832;0
4238;118429;C0026654;0
4239;5978;C0006142;0
4240;580;C0042170;0
4241;23607;C0028754;0
4242;2752;C0028754;1
4243;6928;C1833104;1
4244;3248;C0751883;0
4245;3569;C0011854;1
4246;1050;C2239176;1
4247;1719;C0006142;1
4248;5447;C0238463;0
4249;55780;C1842852;0
4250;210;C0376358;1
4251;151;C4552070;0
4252;5156;C2675897;0
4253;60;C0038454;0
4254;2316;C0010278;0
4255;6041;C0035334;0
4256;10381;C1140680;1
4257;4780;C0007131;1
4258;9464;C0006142;0
4259;2707;C0079153;1
4260;8915;C1112155;0
4261;7133;C0011860;1
4262;1545;C0006142;1
4263;1184;C0733682;1
4264;471;C0948008;0
4265;4613;C0036341;0
4266;3977;C0376358;1
4267;8195;C0031511;0
4268;80347;C0004352;0
4269;3418;C0004352;0
4270;79600;C1708349;0
4271;2774;C2239176;0
4272;7054;C3501844;0
4273;472;C4722327;1
4274;4695;C1840560;0
4275;57609;C1858361;0
4276;5795;C0476089;0
4277;8085;C0752120;0
4278;5800;C0345904;1
4279;5770;C1720956;0
4280;1409;C3888098;1
4281;596;C0036391;1
4282;2705;C0009402;0
4283;11200;C4721532;1
4284;5328;C1800706;1
4285;5521;C0752120;1
4286;6928;C1848213;0
4287;9759;C3536797;0
4288;1030;C0006142;0
4289;547;C0007131;0
4290;3875;C0279702;0
4291;4851;C0279626;1
4292;140032;C1839071;1
4293;208;C2931822;1
4294;2316;C4721509;0
4295;26249;C1449843;1
4296;3481;C0026654;0
4297;25778;C0521619;1
4298;3654;C0003873;1
4299;2253;C1876203;0
4300;710;C0019243;1
4301;2110;C1856405;1
4302;3339;C0013366;1
4303;6261;C0410203;1
4304;2348;C1140680;1
4305;4091;C4551902;1
4306;26511;C0023467;1
4307;5156;C0004114;0
4308;240;C0003873;1
4309;3356;C0152426;0
4310;412;C0796117;0
4311;3162;C0024117;1
4312;5500;C0587248;1
4313;640;C3150618;1
4314;25792;C0376358;1
4315;2558;C0001973;1
4316;593;C4551804;0
4317;4099;C0751884;0
4318;3586;C0004352;1
4319;29925;C0410174;1
4320;1956;C0004352;0
4321;2592;C4551902;0
4322;2100;C0004114;1
4323;138050;C0086650;1
4324;2261;C0152423;1
4325;5728;C0006142;0
4326;83879;C4722327;1
4327;145226;C1621920;0
4328;54551;C0004352;1
4329;4758;C0751779;1
4330;60;C2239176;1
4331;79718;C0345967;1
4332;6875;C4014449;1
4333;51750;C3808802;1
4334;23522;C0029456;0
4335;152137;C1843895;1
4336;11093;C3536797;0
4337;23043;C0036341;1
4338;2645;C2931832;1
4339;2099;C0004114;1
4340;6311;C0752120;1
4341;2200;C1449563;0
4342;440193;C0025149;0
4343;7248;C0028326;0
4344;23040;C4539811;0
4345;9839;C0268621;0
4346;773;C0752121;1
4347;718;C2239176;0
4348;2778;C1837187;0
4349;6591;C0079661;1
4350;2645;C2931833;1
4351;3569;C1834207;0
4352;1750;C2931019;1
4353;871;C0729264;1
4354;6928;C3806711;0
4355;4208;C1510586;1
4356;4774;C4478940;1
4357;7941;C0020523;1
4358;7084;C0345967;0
4359;5327;C1861172;1
4360;23322;C0431399;1
4361;6506;C0543859;1
4362;29954;C0410174;1
4363;1499;C0023264;0
4364;1605;C4284790;1
4365;580;C1333990;1
4366;1778;C0238463;1
4367;2077;C0003873;0
4368;5144;C0002895;0
4369;7020;C1970479;1
4370;79944;C1850600;0
4371;6690;C1720860;0
4372;2053;C1510586;1
4373;8643;C0026654;0
4374;1026;C1841651;0
4375;2717;C4310714;0
4376;2673;C0476089;0
4377;1105;C0393598;0
4378;54463;C2751092;1
4379;2720;C0036391;1
4380;540;C0005684;0
4381;25778;C0004352;0
4382;22948;C0011860;0
4383;79796;C0029459;0
4384;5445;C0013364;0
4385;149233;C0010346;1
4386;26090;C0035334;1
4387;79983;C0085215;1
4388;1759;C1260899;0
4389;2316;C1868720;1
4390;6337;C0010674;1
4391;8803;C1850597;1
4392;958;C0345967;0
4393;3663;C2239176;0
4394;7862;C0376358;1
4395;2668;C0036341;1
4396;2157;C0013366;0
4397;10734;C0343073;0
4398;5925;C0027708;0
4399;23395;C0036341;1
4400;57817;C0002875;1
4401;4524;C3160733;1
4402;124590;C0024141;0
4403;55163;C0345904;0
4404;2908;C0009324;0
4405;4929;C0009402;1
4406;7124;C0276496;1
4407;7453;C3501843;1
4408;79731;C2931891;1
4409;54538;C0002395;0
4410;213;C1835614;0
4411;51259;C3714506;1
4412;2778;C2751544;0
4413;208;C2931082;0
4414;238;C1837154;0
4415;6103;C0042487;0
4416;55112;C0024507;1
4417;2146;C2700553;0
4418;6654;C0175704;1
4419;5604;C0004352;0
4420;56603;C0279626;1
4421;6611;C3278156;0
4422;5781;C0345905;0
4423;3569;C0023487;0
4424;11216;C0264886;1
4425;1282;C1858991;1
4426;773;C0206368;1
4427;3952;C1846010;0
4428;11200;C0023467;0
4429;8216;C0587248;1
4430;54982;C0751781;1
4431;3569;C0270724;0
4432;3852;C0406811;1
4433;57104;C1449563;1
4434;472;C0010481;0
4435;1545;C1800706;0
4436;356;C0026764;0
4437;735;C0006142;0
4438;2690;C0009402;0
4439;6335;C0029456;0
4440;6017;C0035334;1
4441;5054;C4551630;0
4442;999;C0028754;0
4443;6608;C0751434;0
4444;1509;C1864670;1
4445;2099;C1609433;0
4446;773;C4011754;0
4447;7490;C0006142;1
4448;4353;C0035334;0
4449;1107;C0376358;1
4450;324;C1621958;1
4451;10735;C0023487;0
4452;51082;C0476089;0
4453;254065;C0796250;1
4454;6628;C0432272;0
4455;51651;C0038454;0
4456;255928;C0752124;1
4457;55670;C0279626;0
4458;4851;C0334634;1
4459;60506;C0349639;0
4460;3861;C0393591;0
4461;6530;C0001973;1
4462;4914;C0027819;1
4463;8036;C2931822;0
4464;7124;C0029458;1
4465;54805;C3501891;0
4466;9719;C4551479;1
4467;4261;C0032914;0
4468;7249;C0004352;1
4469;1535;C1844376;1
4470;7372;C0005283;1
4471;79827;C3551173;0
4472;54880;C0027708;1
4473;284058;C1860789;1
4474;1956;C1140680;1
4475;84942;C4551772;1
4476;2074;C1263846;0
4477;3759;C1631597;1
4478;3875;C0027122;0
4479;54880;C0003873;0
4480;26281;C3810359;1
4481;5309;C0543859;0
4482;1588;C0796160;0
4483;1892;C0751748;0
4484;3717;C0010346;1
4485;55280;C0752120;1
4486;783;C2748542;1
4487;57817;C0005283;1
4488;55252;C0005684;1
4489;4524;C0001973;1
